Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
,,19.0,No,No,Yes,No,0.0,United States,,Sebastopol,95472.0,,38.398815,-122.861923,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,74.0,No,Yes,No,No,0.0,United States,California,San Pedro,90732.0,"33.744119, -118.31448",33.744119,-118.31448,1.0,Q3,No,0.0,3.0,None,Yes,48.34,Yes,Yes,Fiber Optic,20.0,No,,No,,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,,0.0,0.0,145.02,382.77,
1.0,Male,39.0,No,No,Yes,Yes,2.0,United States,California,Topanga,90290.0,,34.115192,-118.61017,3.0,Q3,Yes,8.0,28.0,None,Yes,7.73,No,Yes,Fiber Optic,13.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.35,2799.0,,0.0,216.44,3015.44,
1.0,Male,51.0,No,No,Yes,Yes,3.0,United States,California,Nuevo,92567.0,"33.82769, -117.102244",33.82769,-117.102244,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,45.0,No,No,,Yes,2.0,United States,California,,93270.0,"35.939068, -119.043666",35.939068,-119.043666,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,59.0,No,No,,Yes,1.0,United States,California,West Point,95255.0,"38.41935, -120.469545",38.41935,-120.469545,3.0,Q3,Yes,1.0,19.0,Offer D,Yes,11.75,No,Yes,,21.0,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,48.95,955.6,0.0,0.0,223.25,1178.85,
1.0,Male,25.0,Yes,No,No,No,0.0,United States,California,,95641.0,"38.154823, -121.601358",38.154823,-121.601358,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,61.0,No,No,No,Yes,1.0,United States,California,Descanso,91916.0,"32.912664, -116.635387",32.912664,-116.635387,4.0,Q3,No,0.0,30.0,Offer C,No,0.0,No,Yes,DSL,17.0,No,No,No,No,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,44.5,1307.8,0.0,0.0,,1307.8,
1.0,Female,26.0,Yes,No,No,No,0.0,United States,California,Avenal,93204.0,"35.916943, -120.129921",35.916943,-120.129921,1.0,Q3,No,0.0,3.0,Offer E,No,0.0,No,Yes,,52.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,34.25,139.35,0.0,0.0,0.0,139.35,
1.0,,23.0,Yes,No,,No,0.0,United States,California,La Grange,95329.0,"37.666587, -120.411517",37.666587,-120.411517,3.0,Q3,Yes,4.0,60.0,Offer B,Yes,,,,Fiber Optic,5.0,No,No,,,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,99.0,6017.9,0.0,150.0,624.0,6791.9,
1.0,Male,54.0,No,No,Yes,Yes,2.0,,,Castaic,91384.0,"34.506627, -118.699048",34.506627,-118.699048,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,48.0,No,No,No,No,0.0,,,,,,,,3.0,Q3,No,0,,Offer D,Yes,32.87,Yes,Yes,Fiber Optic,,,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,1789.25,0.0,120.0,624.53,2533.7799999999997,
,Male,48.0,No,No,,Yes,3.0,United States,California,Alta,95701.0,"39.218096, -120.79153",39.218096,-120.79153,4.0,,No,0.0,1.0,None,,30.63,No,No,None,0.0,No,No,No,No,,,No,No,Month-to-Month,No,Credit Card,19.55,,0.0,0.0,30.63,50.18,
1.0,,23.0,Yes,No,,No,0.0,United States,California,,93440.0,"34.758699, -120.275839",34.758699,-120.275839,3.0,Q3,No,0.0,11.0,Offer D,Yes,27.84,No,Yes,Cable,59.0,No,Yes,No,No,,No,,Yes,One Year,Yes,Bank Withdrawal,,729.95,0.0,0.0,306.24,1036.19,
,Female,29.0,Yes,No,Yes,Yes,5.0,United States,California,Lagunitas,94938.0,"38.021772, -122.691744",38.021772,,,Q3,Yes,3.0,53.0,None,Yes,,,Yes,DSL,,No,,Yes,No,No,,Yes,Yes,One Year,No,Credit Card,60.6,3297.0,0.0,0.0,1695.47,4992.47,
1.0,,44.0,No,No,No,Yes,2.0,United States,California,Long Beach,90805.0,"33.864622, -118.179626",33.864622,-118.179626,1.0,,No,0.0,,None,Yes,9.77,No,Yes,Cable,16.0,Yes,No,No,No,No,,No,No,Month-to-Month,,Bank Withdrawal,,184.4,0.0,,39.08,233.48000000000002,
1.0,Male,64.0,No,No,Yes,Yes,1.0,United States,California,,93401.0,"35.233745, -120.626442",35.233745,-120.626442,5.0,Q3,Yes,5.0,62.0,,Yes,20.96,No,No,,0.0,No,No,No,No,,No,No,No,Two Year,No,Credit Card,20.05,1263.9,,0.0,1299.52,2563.42,
1.0,Female,69.0,No,Yes,No,No,0.0,United States,California,Somis,93066.0,"34.297628, -119.014627",34.297628,-119.014627,2.0,Q3,No,0.0,2.0,,Yes,43.96,Yes,Yes,Fiber Optic,14.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,0.0,0.0,87.92,237.47000000000003,
1.0,,57.0,No,No,No,No,0.0,United States,California,Mather,95655.0,"38.549822, -121.266725",38.549822,-121.266725,,,No,0.0,46.0,None,No,0.0,No,Yes,DSL,26.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,,1380.1,0.0,0.0,,1380.1,
1.0,Female,63.0,No,No,Yes,Yes,1.0,,California,San Diego,92124.0,"32.827238, -117.089287",,-117.089287,3.0,Q3,Yes,1.0,72.0,Offer A,Yes,31.83,Yes,Yes,Fiber Optic,14.0,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,,Bank Withdrawal,,8477.7,,,2291.7599999999998,10769.460000000001,
1.0,Male,27.0,Yes,No,No,No,0.0,United States,California,Lockeford,95237.0,"38.166791, -121.14207",,-121.14207,1.0,Q3,No,0.0,4.0,,Yes,43.06,No,Yes,,46.0,No,No,No,No,No,Yes,Yes,,,,Bank Withdrawal,79.9,324.3,0.0,0.0,172.24,496.54,
1.0,Female,56.0,No,No,Yes,No,0.0,United States,,Taylorsville,95983.0,"40.053684, -120.743116",40.053684,-120.743116,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,Female,36.0,No,No,No,No,0.0,United States,California,Coronado,92118.0,"32.68674, -117.186612",32.68674,-117.186612,2.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,67.0,No,Yes,Yes,No,0.0,,,,,,,,3.0,Q3,Yes,5.0,55.0,None,Yes,33.21,No,Yes,Fiber Optic,,,No,Yes,Yes,Yes,No,,Yes,Two Year,No,Credit Card,88.8,4805.3,0.0,0.0,1826.55,6631.85,
1.0,Female,69.0,No,Yes,No,No,0.0,United States,California,San Diego,92129.0,,32.961064,,1.0,,No,0.0,30.0,,Yes,45.88,Yes,,Fiber Optic,19.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,91.7,2758.15,,0.0,1376.4,4134.55,
1.0,Female,58.0,No,No,No,No,0.0,United States,California,Lewiston,96052.0,"40.704293, -122.803899",40.704293,-122.803899,,Q3,No,0,15.0,Offer D,Yes,8.97,No,Yes,Cable,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Month-to-Month,No,Mailed Check,84.45,1287.85,0.0,0.0,134.55,1422.3999999999999,
1.0,Female,48.0,No,No,No,No,0.0,,California,Millbrae,94030.0,"37.601248, -122.403099",37.601248,-122.403099,4.0,Q3,No,0,13.0,Offer D,Yes,38.4,Yes,Yes,DSL,23.0,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.75,995.35,0.0,,499.2,1544.55,
1.0,Male,31.0,No,No,Yes,Yes,1.0,United States,California,San Clemente,,"33.4725, -117.584273",33.4725,,4.0,Q3,Yes,10.0,,Offer A,Yes,,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1782.05,0.0,0.0,653.1,2435.15,
1.0,Female,33.0,No,No,Yes,Yes,4.0,,California,North Hollywood,91606.0,"34.187599, -118.387125",34.187599,,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,61.0,No,No,Yes,Yes,3.0,,,,,,,,,Q3,Yes,9.0,72.0,None,Yes,21.84,Yes,Yes,DSL,30.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,,5430.65,0.0,0.0,1572.48,7003.129999999999,
1.0,Female,23.0,Yes,No,Yes,No,0.0,United States,California,Adelanto,92301.0,,34.667815,-117.536183,,,Yes,3.0,,None,Yes,46.27,,No,,0.0,,No,No,No,No,No,,No,,Yes,Credit Card,19.4,1182.55,0.0,0.0,2822.4700000000003,4005.0200000000004,
1.0,Female,33.0,No,No,No,No,0.0,,California,Los Angeles,90027.0,"34.127194, -118.295647",34.127194,-118.295647,1.0,,No,0.0,1.0,None,Yes,13.61,Yes,Yes,,25.0,,No,No,,,No,No,Yes,Month-to-Month,,Bank Withdrawal,74.5,74.5,0.0,0.0,13.61,,
1.0,Female,35.0,No,No,Yes,No,0.0,United States,California,Sunol,,"37.587494, -121.862856",37.587494,-121.862856,,Q3,Yes,4.0,45.0,Offer B,Yes,42.32,Yes,No,None,0.0,,No,No,,No,No,No,No,Two Year,No,Credit Card,25.5,,0.0,0.0,1904.4,3025.45,
1.0,Male,43.0,No,No,No,No,0.0,United States,,,92805.0,"33.830209, -117.906099",,-117.906099,,Q3,No,0.0,,None,No,0.0,No,,DSL,9.0,No,No,No,No,,No,No,Yes,Month-to-Month,Yes,Credit Card,34.7,296.1,0.0,0.0,,296.1,
1.0,Female,58.0,No,No,No,No,0.0,,California,Lytle Creek,92358.0,"34.238162, -117.534306",,-117.534306,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,68.0,No,Yes,No,No,0,United States,California,Grizzly Flats,,"38.636102, -120.522149",38.636102,-120.522149,,Q3,No,0.0,,None,Yes,34.39,Yes,Yes,Fiber Optic,17.0,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,,106.0,6441.4,,110.0,2063.4,8614.8,
,Male,56.0,No,No,No,No,0.0,United States,California,,92321.0,,34.255203,-117.175654,3.0,Q3,No,0.0,1.0,Offer E,Yes,3.13,No,Yes,Fiber Optic,5.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,79.95,0.0,0.0,3.13,83.08,
,Male,65.0,No,No,,No,0.0,United States,California,Baldwin Park,91706.0,"34.098275, -117.967399",,-117.967399,3.0,Q3,Yes,4.0,,None,Yes,12.07,Yes,,DSL,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.05,6333.4,0.0,,844.9,7178.299999999999,
1.0,Male,73.0,No,Yes,,No,0.0,United States,California,,95139.0,"37.218705, -121.762429",37.218705,-121.762429,,Q3,Yes,3.0,,None,Yes,,Yes,Yes,Fiber Optic,11.0,No,No,No,No,Yes,,No,,Month-to-Month,Yes,Credit Card,86.85,156.35,0.0,40.0,8.38,204.73,
1.0,,23.0,Yes,No,,No,0.0,,,Glendora,91741.0,"34.14649, -117.849815",34.14649,-117.849815,3.0,Q3,Yes,1.0,8.0,Offer E,Yes,23.68,No,Yes,DSL,,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,65.5,,,0.0,189.44,753.79,
1.0,Female,39.0,No,No,No,No,0.0,United States,California,Janesville,96114.0,"40.294034, -120.512622",40.294034,-120.512622,5.0,Q3,No,0.0,54.0,None,Yes,31.55,Yes,Yes,Fiber Optic,8.0,No,Yes,No,,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,,5129.45,0.0,0.0,,6833.15,
1.0,Female,72.0,No,Yes,,No,0.0,United States,California,Paskenta,96074.0,,,-122.587513,3.0,,No,0.0,2.0,Offer E,Yes,39.63,No,Yes,Fiber Optic,23.0,No,,No,No,No,Yes,,No,,Yes,,,159.4,0.0,10.0,79.26,248.66000000000003,
1.0,,48.0,No,No,Yes,No,0.0,,California,Whittier,90602.0,"33.972119, -118.020188",33.972119,-118.020188,3.0,,Yes,8.0,58.0,Offer B,Yes,37.95,Yes,,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,,One Year,Yes,Credit Card,110.65,,0.0,,2201.1000000000004,8727.75,
1.0,Male,76.0,No,No,,No,0.0,,,Redding,96002.0,,40.527834,,1.0,Q3,Yes,1.0,40.0,None,Yes,2.85,Yes,Yes,Fiber Optic,3.0,Yes,No,No,No,,,No,Yes,,No,Bank Withdrawal,101.85,4086.3,0.0,0.0,114.0,4200.3,
1.0,Female,23.0,Yes,No,No,No,0,United States,California,Los Angeles,90068.0,,34.137411,-118.328915,,Q3,No,0.0,,None,Yes,44.36,No,Yes,,58.0,Yes,Yes,No,No,No,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,54.9,0.0,0.0,44.36,99.25999999999999,
1.0,Male,62.0,No,No,,Yes,2.0,,,,,,,,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,48.0,No,No,Yes,Yes,3.0,United States,California,Los Angeles,90049.0,"34.091829, -118.491244",34.091829,-118.491244,3.0,Q3,Yes,9.0,,None,Yes,33.67,Yes,Yes,Fiber Optic,75.0,No,Yes,No,Yes,,No,,Yes,Two Year,Yes,Bank Withdrawal,84.8,6152.4,0.0,0.0,2390.57,,
1.0,Male,62.0,No,No,No,Yes,2.0,,California,Culver City,90232.0,"34.019323, -118.391902",,-118.391902,4.0,Q3,No,0.0,,None,Yes,36.16,No,No,None,0.0,No,,No,No,No,No,No,No,Two Year,No,Credit Card,20.85,467.5,0.0,0.0,687.04,1154.54,
1.0,Male,61.0,No,No,Yes,Yes,1.0,United States,California,Palo Alto,94306.0,"37.416159, -122.131337",37.416159,-122.131337,,Q3,Yes,1.0,56.0,None,No,0.0,No,Yes,DSL,28.0,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,36.1,1971.5,0.0,,0.0,2031.5,
1.0,Male,35.0,No,No,No,No,0.0,,California,Angelus Oaks,92305.0,"34.1678, -116.86433",34.1678,-116.86433,2.0,Q3,No,0.0,1.0,Offer E,Yes,27.97,No,Yes,Fiber Optic,18.0,,No,,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,69.75,0.0,0.0,27.97,,
,Female,41.0,No,No,Yes,No,0.0,United States,California,San Pedro,90731.0,"33.736387, -118.284363",33.736387,,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,23.0,Yes,No,,No,0.0,,,,,,,,4.0,Q3,No,0.0,57.0,None,No,0.0,No,Yes,DSL,28.0,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,53.35,3090.05,0.0,100.0,0.0,3190.05,
1.0,Female,66.0,No,Yes,No,No,0,,,,,,,,5.0,Q3,No,0.0,,None,Yes,47.46,No,No,None,0.0,No,No,,No,No,No,No,No,Two Year,No,Credit Card,19.6,967.9,0.0,0.0,2420.46,3388.36,
1.0,Male,48.0,No,No,No,No,0.0,United States,California,Forks Of Salmon,96031.0,"41.232128, -123.194748",41.232128,-123.194748,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,Male,48.0,No,No,No,Yes,3.0,,,,,,,,3.0,Q3,No,0.0,1.0,None,Yes,11.91,No,No,None,,No,No,No,No,No,No,,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0.0,11.91,31.66,
1.0,Male,66.0,No,Yes,Yes,No,0.0,United States,California,Doyle,96109.0,"40.012675, -120.101857",40.012675,-120.101857,1.0,Q3,Yes,4.0,12.0,None,Yes,48.5,Yes,,,4.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,,Bank Withdrawal,,1218.55,,0.0,,1800.55,
1.0,Female,37.0,No,No,No,No,0.0,,California,San Francisco,94117.0,,37.770533,-122.445121,3.0,Q3,No,0.0,26.0,Offer C,Yes,20.64,Yes,,Fiber Optic,22.0,,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,2193.0,0.0,0.0,,2729.64,
1.0,,63.0,No,No,Yes,No,0.0,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,,4.0,Q3,Yes,1.0,51.0,Offer B,,45.76,No,Yes,Fiber Optic,13.0,No,No,No,No,No,,No,No,Month-to-Month,No,Credit Card,69.15,3649.6,,110.0,2333.7599999999998,6093.36,
1.0,Male,52.0,No,No,Yes,No,0.0,United States,California,Trabuco Canyon,92679.0,"33.631119, -117.567346",33.631119,-117.567346,1.0,,Yes,1.0,30.0,Offer C,Yes,28.85,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,2838.7,0.0,80.0,865.5,3784.2,
1.0,Male,72.0,No,Yes,Yes,No,0.0,United States,California,Jolon,93928.0,"35.930782, -121.189757",35.930782,-121.189757,1.0,Q3,Yes,1.0,20.0,None,Yes,5.37,No,Yes,Fiber Optic,24.0,,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0.0,0.0,107.4,1570.9,
,Female,72.0,No,Yes,Yes,No,0.0,United States,California,Los Angeles,90068.0,"34.137411, -118.328915",34.137411,-118.328915,,Q3,Yes,5.0,27.0,Offer C,Yes,3.43,Yes,Yes,DSL,21.0,No,Yes,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.85,2310.2,0.0,0.0,,,
1.0,Male,23.0,Yes,No,No,No,0,United States,California,Benton,93512.0,"37.653947, -118.231443",37.653947,-118.231443,1.0,Q3,No,0.0,1.0,None,Yes,14.26,No,Yes,Fiber Optic,46.0,No,No,No,,,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,88.35,,0.0,0.0,14.26,102.61,
,Female,46.0,No,No,Yes,Yes,3.0,United States,California,Paynes Creek,96075.0,"40.343213, -121.815412",40.343213,-121.815412,,Q3,Yes,8.0,61.0,Offer B,No,0.0,No,Yes,DSL,26.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,61.45,3751.15,0.0,0.0,0.0,3751.15,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Castro Valley,94552.0,"37.722727, -122.02157",37.722727,-122.02157,3.0,Q3,Yes,7.0,60.0,Offer B,No,0.0,No,Yes,Cable,4.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,,No,Bank Withdrawal,50.05,2911.5,,0.0,0.0,,
1.0,Male,23.0,Yes,No,No,No,0.0,,,,,,,,,Q3,No,0.0,24.0,,Yes,27.97,Yes,Yes,Fiber Optic,58.0,No,No,Yes,No,Yes,No,,Yes,Month-to-Month,,Mailed Check,89.85,2165.05,0.0,0.0,671.28,2836.33,
,Female,43.0,No,No,No,No,0.0,,California,Indio,92203.0,"33.752938, -116.230055",,-116.230055,4.0,Q3,No,0.0,41.0,Offer B,Yes,29.19,Yes,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,,Yes,,Month-to-Month,No,Bank Withdrawal,98.05,3990.6,,0.0,1196.79,5187.389999999999,
1.0,,23.0,Yes,No,,No,0.0,United States,California,,93433.0,"35.120833, -120.61843",,-120.61843,4.0,Q3,No,0.0,1.0,None,Yes,30.38,No,No,None,0.0,No,No,No,,No,No,No,,,No,Bank Withdrawal,19.75,19.75,0.0,0.0,30.38,50.129999999999995,
,Male,39.0,No,No,Yes,No,0.0,,California,Heber,,"32.730583, -115.501083",,,4.0,Q3,Yes,7.0,60.0,None,Yes,30.14,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,,19.95,1258.15,0.0,0.0,,,
,Female,48.0,No,No,No,No,0.0,United States,California,Tranquillity,93668.0,"36.635661, -120.288644",36.635661,-120.288644,1.0,Q3,No,0.0,36.0,None,Yes,,,Yes,Fiber Optic,24.0,No,,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.55,3078.1,0.0,0.0,997.92,4076.02,
1.0,Male,50.0,No,No,Yes,No,0.0,,,,,,,,5.0,Q3,Yes,3.0,,None,Yes,,Yes,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,3440.25,0.0,0.0,215.64000000000001,3655.89,
1.0,Female,62.0,No,No,No,No,0.0,,,,,,,,5.0,Q3,No,0.0,27.0,,Yes,15.41,No,No,None,0.0,,No,No,No,No,No,No,,Two Year,Yes,,19.6,561.15,13.07,0.0,416.07,,
1.0,,44.0,No,No,No,No,0,United States,California,Quincy,95971.0,"39.971228, -121.041166",39.971228,-121.041166,5.0,Q3,No,0.0,8.0,None,Yes,7.02,,Yes,DSL,23.0,No,No,No,,,No,No,No,Month-to-Month,No,Credit Card,43.55,335.4,0.0,10.0,56.16,401.55999999999995,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Oakland,94601.0,"37.776523, -122.219268",,-122.219268,2.0,Q3,Yes,1.0,42.0,Offer B,Yes,,Yes,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,No,Yes,Yes,No,,Yes,Bank Withdrawal,99.45,,30.46,140.0,1455.3,5702.89,
1.0,Male,51.0,No,No,Yes,Yes,2.0,United States,California,Sacramento,95818.0,"38.556306, -121.495817",38.556306,-121.495817,3.0,,No,0.0,8.0,,Yes,34.87,No,,None,0.0,No,No,No,No,No,No,No,No,,Yes,Mailed Check,19.35,152.6,0.0,0.0,278.96,431.55999999999995,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Santa Rosa,,"38.394091, -122.739814",38.394091,-122.739814,4.0,,Yes,8.0,62.0,Offer B,Yes,14.75,,Yes,,52.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,,6487.2,0.0,150.0,914.5,7551.7,
1.0,Female,45.0,No,No,Yes,No,0.0,,,,,,,,3.0,Q3,Yes,6.0,20.0,Offer D,Yes,11.39,,Yes,Fiber Optic,21.0,No,No,Yes,,No,No,No,Yes,,Yes,Mailed Check,81.0,1683.7,0.0,0.0,227.8,1911.5,
1.0,Female,23.0,Yes,No,No,No,0.0,United States,California,,91722.0,"34.097345, -117.906736",34.097345,-117.906736,,,No,0.0,1.0,Offer E,Yes,21.72,No,Yes,,52.0,No,No,,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,79.6,0.0,0.0,,101.32,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Mountain View,94043.0,"37.419725, -122.062947",37.419725,-122.062947,3.0,Q3,No,0.0,62.0,Offer B,Yes,,Yes,Yes,Fiber Optic,,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,94.0,5757.2,0.0,0.0,2001.98,7759.18,
1.0,Female,21.0,Yes,No,No,No,0.0,United States,California,Zenia,95595.0,"40.170357, -123.417298",,-123.417298,1.0,Q3,No,0,15.0,None,Yes,20.03,No,,Fiber Optic,59.0,Yes,No,No,,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,1270.2,,100.0,300.45000000000005,1670.65,
1.0,Male,63.0,No,No,No,No,0,,,San Diego,,"33.017518, -117.118456",33.017518,-117.118456,,Q3,No,0.0,1.0,Offer E,Yes,40.83,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,,20.1,0.0,0.0,40.83,60.93,
1.0,Female,75.0,No,Yes,,No,0.0,,,,,,,,4.0,Q3,No,0.0,,Offer D,,0.0,No,Yes,DSL,24.0,Yes,,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,,,0.0,0.0,0.0,692.35,
1.0,,23.0,Yes,No,,No,0.0,,California,Salinas,93905.0,"36.667794, -121.601306",36.667794,-121.601306,5.0,Q3,No,0.0,57.0,None,Yes,19.69,No,No,None,0.0,,,No,No,,No,No,No,Two Year,No,Credit Card,18.8,1094.35,0.0,0.0,1122.3300000000002,2216.6800000000003,
1.0,Male,41.0,No,No,No,No,0.0,United States,California,Vacaville,95688.0,"38.419088, -122.024568",38.419088,-122.024568,1.0,Q3,No,0.0,1.0,Offer E,Yes,23.16,No,No,None,0.0,,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.25,,0.0,0.0,23.16,43.41,
1.0,Female,46.0,No,No,No,No,0.0,United States,California,Santa Clarita,91350.0,"34.502432, -118.41459",34.502432,,4.0,Q3,No,0.0,7.0,Offer E,Yes,40.42,Yes,Yes,,17.0,Yes,No,No,No,No,No,No,Yes,,Yes,Bank Withdrawal,53.65,,0.0,0.0,,687.29,
1.0,,55.0,No,No,,No,0.0,United States,California,Durham,95938.0,,,,,Q3,Yes,8.0,15.0,None,Yes,24.12,No,Yes,Fiber Optic,13.0,Yes,No,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,1669.4,0.0,0.0,361.8,,
1.0,Female,49.0,No,No,Yes,No,0.0,United States,California,Citrus Heights,95621.0,"38.69549, -121.307864",38.69549,-121.307864,3.0,Q3,No,0.0,20.0,Offer D,Yes,48.03,No,No,None,0.0,No,No,No,No,No,No,No,,Month-to-Month,No,Bank Withdrawal,19.25,,0.0,0.0,960.6,1335.85,
1.0,Male,77.0,No,Yes,,Yes,1.0,,,,,,,,5.0,,Yes,6.0,35.0,,Yes,14.19,No,Yes,DSL,17.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.05,2747.2,0.0,0.0,496.65,,
1.0,Female,35.0,No,No,,No,0.0,,California,San Diego,92117.0,"32.825086, -117.199424",32.825086,,2.0,Q3,Yes,1.0,7.0,None,Yes,,No,Yes,Fiber Optic,27.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,,,576.65,,0.0,81.06,657.71,
1.0,Female,70.0,No,Yes,No,No,0.0,United States,California,Montara,,"37.540582, -122.509594",37.540582,-122.509594,3.0,Q3,No,0.0,27.0,,Yes,35.76,Yes,Yes,Fiber Optic,4.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.5,2857.6,0.0,0.0,965.52,3823.12,
1.0,,23.0,Yes,No,,No,0.0,United States,California,San Diego,92129.0,"32.961064, -117.134917",32.961064,-117.134917,2.0,Q3,Yes,1.0,2.0,,Yes,9.76,No,Yes,Cable,27.0,,No,No,No,No,No,No,Yes,Month-to-Month,Yes,,70.7,141.45,0.0,,19.52,,
1.0,Male,47.0,No,No,No,No,0.0,United States,California,Lompoc,,,34.757477,-120.550507,3.0,Q3,No,0.0,8.0,Offer E,Yes,24.76,Yes,Yes,Fiber Optic,,No,No,,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.55,649.65,0.0,0.0,,847.73,
